source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
GBA,3.8018856048583984,61.731127591852484,234.69468536314105,105.53517081970755,20.983624079077035
GBA,5.517005920410156,136.1397557093242,751.083838251534,105.53506212083815,20.983711063203142
GBA,3.9676144123077393,31.576203854548876,125.2822014992753,105.53545396460066,20.98416331322753
GBA,3.706986665725708,13.600813264341788,50.41803341394035,105.53533865815433,20.984198109549116
GBA,3.5709733963012695,30.22559736343524,107.93480407214105,105.53566994350997,20.985143485041373
GBA,2.5206868648529053,18.35747086923057,46.27343569198935,105.53757949887272,20.98317361880696
GBA,3.0409798622131348,37.930317801673766,115.34533260223431,105.53843248625498,20.983174403328096
GBA,2.0805606842041016,20.434583141518097,42.51539028234249,105.53770506725976,20.983175042659855
GBA,2.03885817527771,22.04215556997936,44.94082908459553,105.53797952686902,20.98317782903422
GBA,2.268660068511963,23.788861989715386,53.96884127140934,105.53756227655286,20.98320098273529
GBA,4.699487686157227,133.41576550408297,626.985747125678,105.53801675865472,20.983961615915405
GBA,5.9156060218811035,4382.153154214497,25923.091587876548,105.5377910870501,20.983888518270646
GBA,4.416223049163818,408.372214698545,1803.4627871897899,105.53802415197026,20.984079365705863
GBA,8.843546867370605,11991.726658076777,106049.39672139946,105.53874370343271,20.98450545254046
GBA,5.907507419586182,1780.5373808491493,10518.537788216896,105.53762856981805,20.984633118896507
GBA,2.6268808841705322,120.91827341229056,317.637900973652,105.52849837719504,20.983207176593876
GBA,2.1708626747131348,23.060860688640005,50.061961715728025,105.52886077618207,20.983247830030464
GBA,6.457852363586426,738.4572278396945,4768.847754212051,105.52889122514338,20.98328629608696
GBA,2.6268808841705322,64.64606772705558,169.81751954899588,105.52853496018376,20.983256010552886
GBA,2.1971616744995117,25.109484828193857,55.1695977309345,105.52893280371566,20.98326194147843
GBA,5.388430118560791,421.9593873161506,2273.698671423804,105.52867384253418,20.983468476458686
GBA,0.739033579826355,38.41629615941176,28.390932874359525,105.52826689554414,20.983515784858227
GBA,4.518720626831055,35.37923406829705,159.86887474589787,105.5288509855333,20.98354026840253
GBA,3.113701820373535,103.35174989817591,321.80653179674067,105.52815381298367,20.983556264747115
GBA,2.537933826446533,68.70626039267997,174.37194233922617,105.52825885437541,20.983569762917977
GBA,1.9441142082214355,51.45317996572318,100.03085822953695,105.52846462936573,20.98358831990878
GBA,0.14895972609519958,27.849438022124918,4.1484446596809645,105.52785055694109,20.983636577051275
GBA,0.5831773281097412,7.146025875809032,4.167400276857385,105.52767748275745,20.98366492079683
GBA,1.7238456010818481,27.87477486560903,48.05180803322699,105.5276532967169,20.983695514367746
GBA,1.4765429496765137,13.412806933461221,19.804585512974427,105.52823139209026,20.983710954784318
GBA,2.6397719383239746,88.93704837454177,234.77352457647723,105.52763049298875,20.983818102740653
GBA,2.8593945503234863,71.02199984796104,203.07991931833527,105.52758167051185,20.983851307753024
