source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
OBM,6.0,69.77271323865149,418.636279431909,105.57004227123046,20.996371207323634
OBM,6.0,61.23095729667626,367.38574378005757,105.5699366460186,20.99643957735528
OBM,4.5,22.849155917696926,102.82120162963616,105.57019570325699,20.99649850131477
OBM,3.0,32.21836308483616,96.65508925450848,105.56997101930705,20.996507356336373
OBM,6.0,36.85734382033995,221.1440629220397,105.57021319685747,20.996902154031066
OBM,6.0,26.570852586376027,159.42511551825618,105.57015718234798,20.99692889192975
OBM,3.0,94.08033314174935,282.24099942524805,105.57001711211099,20.99701510176265
OBM,3.0,24.29728065578361,72.89184196735083,105.57011260583954,20.997036321748052
OBM,4.5,23.069935913084755,103.8147116088814,105.56881346023498,20.996315230091746
OBM,4.5,24.519276315574164,110.33674342008374,105.56886178543124,20.99632999072764
OBM,4.5,43.452712960822765,195.53720832370243,105.56865868062764,20.996366883803923
OBM,4.5,22.893549851658456,103.02097433246306,105.56870592342796,20.996389052546775
OBM,4.5,49.03885501534386,220.6748475690474,105.56883851920614,20.996424255866092
OBM,4.5,48.44743527699586,218.01345874648138,105.56875091466945,20.996455598828625
OBM,4.5,59.73472713321715,268.80627209947716,105.56868971237664,20.996745491930433
OBM,6.0,28.11664475751927,168.69986854511563,105.56864524865006,20.996877344982703
OBM,6.0,23.489189418484113,140.93513651090467,105.56870715485869,20.997008553699793
OBM,4.5,20.373687976546254,91.68159589445814,105.56903834765876,20.99731843949317
OBM,4.5,144.20214973953688,648.909673827916,105.57094442073233,20.996789449200744
OBM,6.0,61.57412421525156,369.4447452915093,105.57045016247181,20.996825508764633
OBM,4.5,143.44946648242825,645.5225991709272,105.57089614584885,20.996836147895028
OBM,6.0,364.54905842698537,2187.2943505619123,105.57039158143243,20.996859395752388
